segment,n_points,type,method,linearity,planarity,sphericity,curvature_mean,normal_consistency,n_components,rmse,hausdorff_p95,chamfer,n_artifacts,watertight,n_vertices,n_triangles,file
11,929,plane,alpha_shape,0.0791623941813186,0.8862572727635799,0.034580333055101505,0.04252489910919728,0.9626685637988022,1,0.011754837897256357,0.020917520785112373,0.020854454030096958,1,False,782,1706,valve_0156_lidar_classes.ply
12,1348,plane,alpha_shape,0.1346714621851844,0.7890764097821118,0.0762521280327039,0.04515555959348884,0.9617841699600441,1,0.011979511703214452,0.019719001574966477,0.021165588092240263,1,False,1126,2470,valve_0156_lidar_classes.ply
13,658,complex,poisson,0.2286260110241609,0.33779591947758164,0.4335780694982575,0.07823470064644505,0.9064762220764244,1,0.012135525916472822,0.027987826102672305,0.02211705668057279,1,False,2959,5717,valve_0156_lidar_classes.ply
2,478,complex,poisson,0.20699763377903163,0.4370942262956171,0.35590813992535125,0.07039029961961794,0.8929337353802757,15,0.024903539248298075,0.10011873823719576,0.07125750288385731,9,False,3229,6210,valve_0159_lidar_classes.ply
3,57,tube,ball_pivoting,0.8639435707725235,0.11544490781740945,0.020611521410067078,0.07019817840852784,0.9486795027648247,2,0.008231124786734285,0.04946907407090835,0.02474876698478278,1,False,57,71,valve_0159_lidar_classes.ply
5,1611,complex,poisson,0.3764574374095786,0.5724061048196092,0.051136457770812216,0.10272263034253493,0.8030422067807901,1,0.02026099521968297,0.2153160210225612,0.1039595937682366,4,False,7693,15129,valve_0159_lidar_classes.ply
6,319,complex,poisson,0.2904563306160514,0.3754324034805206,0.33411126590342793,0.07184182234354633,0.8853580384528748,17,0.02957193852836112,0.13987541216668672,0.09543190719684816,7,False,4109,7865,valve_0159_lidar_classes.ply
7,57,tube,ball_pivoting,0.9733053460899954,0.004946051682513812,0.02174860222749084,0.07149312585705027,0.9101837946972389,3,0.013085106999009256,0.03218159877845993,0.025794942195978644,2,False,57,48,valve_0159_lidar_classes.ply
8,1890,complex,poisson,0.4611339762446912,0.4970489532963382,0.04181707045897059,0.06652922355416993,0.9122623849432113,1,0.012932549265238787,0.06083782370649094,0.03042528383418546,2,False,5229,10365,valve_0159_lidar_classes.ply
9,910,plane,alpha_shape,0.4172727930265214,0.5415238801829069,0.04120332679057173,0.04887556011785564,0.9473306660969689,3,0.013697999827071707,0.02981212114474112,0.025902094413003923,1,False,712,1520,valve_0159_lidar_classes.ply
10,3188,complex,poisson,0.2834825730195222,0.41481475300317344,0.3017026739773044,0.04846900423862218,0.9609453021298223,1,0.012255816672906702,0.09189045594879312,0.037352407644654154,4,False,8272,16364,valve_0159_lidar_classes.ply
11,701,plane,alpha_shape,0.12809454271577572,0.8504228465341004,0.021482610750123875,0.03435787542828173,0.972535703762044,1,0.012171726446149254,0.01993262365021089,0.021207125091654913,1,False,628,1358,valve_0159_lidar_classes.ply
12,1455,plane,alpha_shape,0.25183819104536764,0.6866954198725159,0.06146638908211649,0.049002069409549515,0.9588081420289896,1,0.012758615600038275,0.021947954840286988,0.022382410249292002,2,False,1159,2456,valve_0159_lidar_classes.ply
13,721,complex,poisson,0.0982202491122586,0.46329046442110766,0.4384892864666337,0.073500104782235,0.907960337630062,1,0.012559095672041887,0.03058236217266627,0.02284513741974488,2,False,3010,5815,valve_0159_lidar_classes.ply
2,430,complex,poisson,0.41003065046943366,0.2350197448998446,0.3549496046307218,0.06521061883747,0.919293958144616,17,0.02686875652278632,0.1464788601820942,0.09102409838652412,3,False,3816,7311,valve_0160_lidar_classes.ply
3,52,complex,poisson,0.8759694667176142,0.1051408209465915,0.01888971233579423,0.0605220650560238,0.9836117506179575,2,0.011520460330663344,0.07434324633221145,0.045401247777384066,6,False,1417,2681,valve_0160_lidar_classes.ply
5,1690,complex,poisson,0.33469226960397214,0.6069983912959942,0.05830933910003372,0.09484471244344457,0.8266808363539148,1,0.021020588460915403,0.24609580916918813,0.11035535945577554,6,False,7773,15335,valve_0160_lidar_classes.ply
6,689,tube,ball_pivoting,0.6014932937514003,0.05581394077433042,0.3426927654742694,0.07338699261529119,0.8853306305702483,13,0.0268052027590449,0.0679417302756289,0.03477679939973428,13,False,689,631,valve_0160_lidar_classes.ply
7,89,tube,ball_pivoting,0.9744643418319154,0.005060289150967534,0.02047536901711707,0.08684582098775274,0.8310956272104881,3,0.014324045301423123,0.027355863420847445,0.023114717611587086,3,False,89,71,valve_0160_lidar_classes.ply
8,1843,complex,poisson,0.19541862589663622,0.7617268318873023,0.042854542216061504,0.05995431101040316,0.9324852930000702,1,0.01196479236787271,0.07284079355657633,0.030762299164803403,4,False,5401,10719,valve_0160_lidar_classes.ply
9,1498,complex,poisson,0.29546489838918905,0.6558049235509364,0.04873017805987451,0.06128713847453626,0.9320892623352154,2,0.01356323340379486,0.09671951547088918,0.04134552263350778,2,False,5229,10316,valve_0160_lidar_classes.ply
10,3743,complex,poisson,0.16939750658973943,0.38787669112993395,0.44272580228032665,0.03932871895263397,0.9703237838146515,6,0.010547058063301534,0.043660622038103315,0.022744408153977505,1,False,8695,17195,valve_0160_lidar_classes.ply
11,570,complex,poisson,0.5877820330859193,0.3922476642509157,0.019970302663165223,0.03354052395238941,0.9696428887808173,3,0.0213805015316312,0.17295792492991516,0.08858514375034145,1,False,3690,7214,valve_0160_lidar_classes.ply
12,1293,plane,alpha_shape,0.2177860441162358,0.7014228787781654,0.08079107710559867,0.046100150214923356,0.9580054975466509,1,0.012136140683112032,0.022066817892977424,0.02162353763678228,1,False,1081,2364,valve_0160_lidar_classes.ply
13,662,complex,poisson,0.09242354698503402,0.44140974986787795,0.466166703147088,0.08410317316861046,0.902344057001736,1,0.012134693280267736,0.030623467613146584,0.022266403336242552,3,False,2938,5672,valve_0160_lidar_classes.ply
2,718,complex,poisson,0.289711583237715,0.37305674096042907,0.337231675801856,0.09097493748246664,0.874962747396721,16,0.02264863978768058,0.138841810067775,0.07990704066092194,2,False,5132,9922,valve_0161_lidar_classes.ply
3,70,complex,poisson,0.805088578502152,0.17500144608576912,0.019909975412078815,0.046818300178924445,0.9521364849867955,1,0.009211267160594032,0.05225130998356403,0.028626926208168618,10,False,1514,2850,valve_0161_lidar_classes.ply
5,1669,complex,poisson,0.3293035688071562,0.5920631964742585,0.07863323471858523,0.09157967509913638,0.8285068092858339,1,0.018133740497580146,0.13856151260925187,0.07023154961877341,8,False,7233,14282,valve_0161_lidar_classes.ply
6,324,sphere,poisson,0.15262433150641794,0.4287571524791817,0.4186185160144003,0.08683918975893225,0.8110397988295001,14,0.028951885128630606,0.17114435602392414,0.10810027499961859,5,False,5324,10150,valve_0161_lidar_classes.ply
7,76,tube,ball_pivoting,0.9657598744814243,0.008556458995634885,0.02568366652294078,0.08587273246454191,0.8043241512185395,2,0.01023284519866795,0.02244137436535999,0.020495564883281053,2,False,76,108,valve_0161_lidar_classes.ply
8,2263,complex,poisson,0.38584625156395824,0.5597660099579813,0.05438773847806047,0.06863096758388791,0.9213692553645086,2,0.011823790846200333,0.04165787349529613,0.023812493831755592,2,False,6646,13175,valve_0161_lidar_classes.ply
9,1153,complex,poisson,0.4062146196242705,0.5628875122930265,0.030897868082703058,0.06129616222998914,0.9300171818596494,2,0.01735685292762248,0.11897220438385434,0.054266717542745896,4,False,4486,8775,valve_0161_lidar_classes.ply
10,3340,complex,poisson,0.41786341251010284,0.24608886658701604,0.33604772090288115,0.04398983170024553,0.9701648348529562,6,0.011309380298107746,0.061937012821075194,0.02866630007335938,2,False,7923,15675,valve_0161_lidar_classes.ply
11,616,plane,alpha_shape,0.44936665749452026,0.5278388602291441,0.022794482276335747,0.035090986424187676,0.97147795090406,1,0.013053636403267586,0.021212376045227584,0.02129869030788152,1,False,537,1212,valve_0161_lidar_classes.ply
12,1372,plane,alpha_shape,0.09161996307572066,0.822464729888161,0.08591530703611823,0.045099715501279225,0.9616693417199688,1,0.01204736884854652,0.019968793625681845,0.021291050769542713,1,False,1145,2504,valve_0161_lidar_classes.ply
13,623,complex,poisson,0.18266841567463987,0.29058116903273973,0.5267504152926203,0.0778583927635914,0.8969167422234823,1,0.012615427500547791,0.031158619067412806,0.023027019677126774,3,False,3288,6348,valve_0161_lidar_classes.ply
2,928,complex,poisson,0.28159982851116927,0.3726705158371879,0.3457296556516428,0.08911045494159114,0.8688096856325163,16,0.022565063536554967,0.16414990986996197,0.09120523832446496,4,False,6853,13396,valve_0162_lidar_classes.ply
3,66,tube,ball_pivoting,0.8247682035111614,0.14948221894647912,0.02574957754235936,0.08693239959769998,0.9272581738915467,2,0.008718488453935021,0.03964972761224162,0.02282550726175658,3,False,66,84,valve_0162_lidar_classes.ply
5,1520,complex,poisson,0.3463693779298345,0.5966175499764377,0.05701307209372782,0.09435803074190459,0.830327861514822,1,0.019963859556764572,0.19515609811319243,0.09149707568127925,2,False,6568,12954,valve_0162_lidar_classes.ply
6,116,complex,poisson,0.4207541104078224,0.3341639268502682,0.24508196274190944,0.042554338395138565,0.8551404766789034,13,0.040533643702411824,0.16502606394250915,0.10990431639538153,6,False,3428,6541,valve_0162_lidar_classes.ply
7,81,tube,ball_pivoting,0.9763119665940531,0.006074039369076184,0.01761399403687084,0.09849896234284945,0.8559556704339742,2,0.021892450218307435,0.04257416593900627,0.026316056453558605,5,False,81,45,valve_0162_lidar_classes.ply
8,1745,complex,poisson,0.48852042236714566,0.47099915025351774,0.04048042737933657,0.07145133227130929,0.914512703994813,1,0.012950894408829612,0.07584669587577252,0.03387346052908259,4,False,4631,9132,valve_0162_lidar_classes.ply
9,1014,tube,ball_pivoting,0.5363044447802674,0.41054051899718547,0.053155036222547115,0.05349545724826038,0.9382770558944419,1,0.012461853150458559,0.021905816785865607,0.020095855055217604,3,False,1014,1457,valve_0162_lidar_classes.ply
10,3223,complex,poisson,0.4126963654201838,0.26531338449300756,0.32199025008680865,0.047251089302144215,0.9617158224656712,3,0.011377330050529058,0.06093542238919515,0.028360353865489983,2,False,8032,15886,valve_0162_lidar_classes.ply
11,579,plane,alpha_shape,0.13102426992814206,0.8461938561484444,0.022781873923413572,0.029697082568086033,0.9806047139184189,1,0.013422393857488165,0.02219681358228888,0.02227148232857759,3,False,515,1094,valve_0162_lidar_classes.ply
12,1308,plane,alpha_shape,0.07931330917608767,0.8327407033023604,0.08794598752155193,0.04326061012427068,0.9683414207506319,1,0.012687905853726221,0.022527161669571468,0.022541463512945656,2,False,1075,2340,valve_0162_lidar_classes.ply
13,712,complex,poisson,0.10812225300953827,0.5123090172158195,0.37956872977464223,0.08309832911092546,0.8967480958003003,1,0.01245851879436918,0.032901286738649,0.02320681481099727,1,False,2730,5263,valve_0162_lidar_classes.ply
2,775,complex,poisson,0.2083674537623534,0.4349228129182129,0.35670973331943373,0.07616408946044527,0.874528016720216,16,0.02518878179056282,0.15007804617407844,0.09483544801990341,7,False,6814,13227,valve_0163_lidar_classes.ply
3,87,tube,ball_pivoting,0.8003455076475456,0.17371918110701,0.02593531124544433,0.06480753412658329,0.9408511653606615,1,0.009421556110636106,0.01886689643989521,0.018273477019261603,1,False,87,115,valve_0163_lidar_classes.ply
5,1718,complex,poisson,0.2353319227093527,0.6886732020849576,0.07599487520568964,0.09409501072899165,0.8231082359282901,1,0.017363296056805998,0.12277467461930207,0.06194487416213675,6,False,7032,13878,valve_0163_lidar_classes.ply
6,257,complex,poisson,0.16609558280834077,0.5143125359734406,0.31959188121821863,0.0756819071427139,0.8611399908160765,19,0.032142816768330175,0.13740304579566906,0.0953184215192341,9,False,3601,6827,valve_0163_lidar_classes.ply
7,75,tube,ball_pivoting,0.9556373700690656,0.006287648030622077,0.03807498190031238,0.05659578696745685,0.878842431785965,3,0.28259128025911795,0.3441465269566591,0.27018015096782283,1,False,75,8,valve_0163_lidar_classes.ply
8,2408,complex,poisson,0.3172916783228043,0.6142226028821144,0.06848571879508131,0.07279476361561361,0.911065353750663,1,0.012021372330156413,0.03516562813673953,0.02254366296316481,4,False,7373,14596,valve_0163_lidar_classes.ply
9,1253,complex,poisson,0.44900830792085045,0.5176780595799738,0.033313632499175724,0.061114802713387734,0.9326734710128093,3,0.01476607662299197,0.11621330381087511,0.05370577714160215,2,False,4812,9458,valve_0163_lidar_classes.ply
10,3032,complex,poisson,0.2900127698827566,0.320101297417657,0.3898859326995864,0.04609681255770766,0.9685957475267181,7,0.01243361366474621,0.09869395967611136,0.040327736937694966,1,False,7471,14766,valve_0163_lidar_classes.ply
11,789,plane,alpha_shape,0.20052718841680972,0.7742925785670981,0.025180233016092225,0.041651070568002255,0.9628880394876216,1,0.01215903902205822,0.020501304910211144,0.021056187059767258,3,False,673,1442,valve_0163_lidar_classes.ply
12,1358,plane,alpha_shape,0.07484656231300495,0.8535834220529489,0.07157001563404618,0.04207821917285183,0.9644181155824559,1,0.011993484766373021,0.022986167228768974,0.021816221349201848,1,False,1139,2482,valve_0163_lidar_classes.ply
13,622,complex,poisson,0.164369848986994,0.4542972602176,0.38133289079540605,0.07936854922531483,0.8916145806085161,1,0.012726510550915386,0.03031806519412726,0.023318450025051028,1,False,2715,5254,valve_0163_lidar_classes.ply
2,310,tube,ball_pivoting,0.6452681070217036,0.06669107007933017,0.2880408228989662,0.05788426744040136,0.9333562225275225,16,0.028242463214247015,0.03573167910374446,0.03078931739740165,13,False,310,359,valve_0165_lidar_classes.ply
5,1532,complex,poisson,0.355330930341248,0.5839559898734039,0.060713079785348026,0.10289009066815678,0.8053723026045545,1,0.020704666196316317,0.23092704640417322,0.1024502465337921,4,False,6907,13653,valve_0165_lidar_classes.ply
6,471,complex,poisson,0.3895123963699678,0.19584737455005263,0.41464022907997955,0.06938665620304095,0.8886880960363829,20,0.02739899217963174,0.13065063447291475,0.08779462307749182,4,False,4478,8700,valve_0165_lidar_classes.ply
8,1167,complex,poisson,0.3038144741024071,0.654559046837866,0.04162647905972685,0.05577785692357813,0.9466184761449052,1,0.016810364452034626,0.13192870361949513,0.0622227373647429,5,False,5039,9978,valve_0165_lidar_classes.ply
9,1912,complex,poisson,0.4077908674136461,0.5466588629349913,0.04555026965136258,0.06977692123860575,0.9129455940164662,1,0.012906031317880578,0.04549012817246242,0.026585005102376325,2,False,4909,9742,valve_0165_lidar_classes.ply
10,3339,complex,poisson,0.2110693044108582,0.4552284269472919,0.33370226864184993,0.04745076613893647,0.9662194758637851,1,0.01151717217455941,0.08025612103101193,0.03253284883958365,2,False,8439,16691,valve_0165_lidar_classes.ply
11,674,plane,alpha_shape,0.06903063986430595,0.9065978701339135,0.0243714900017806,0.030613763736180542,0.9752898389287643,1,0.012464075086281284,0.02062518355228796,0.02133837897915102,1,False,607,1290,valve_0165_lidar_classes.ply
12,1414,plane,alpha_shape,0.20233232658432151,0.7275895196535467,0.07007815376213188,0.04592613033738908,0.956635502699316,1,0.012301625536057327,0.021538533272580502,0.021897603608401046,1,False,1174,2530,valve_0165_lidar_classes.ply
13,755,complex,poisson,0.07744203178152073,0.5268716501193643,0.395686318099115,0.073584645179744,0.9131818165485561,1,0.01237362590462267,0.03239146645256431,0.0227600450580595,2,False,2978,5749,valve_0165_lidar_classes.ply
2,452,complex,poisson,0.2009335381393117,0.5161447297922935,0.2829217320683947,0.07557150806341985,0.8887053256969144,15,0.02579301492334419,0.11319576906507134,0.07647969267946805,9,False,3283,6285,valve_0167_lidar_classes.ply
3,88,complex,poisson,0.7895416711234536,0.18532099090618626,0.025137337970360177,0.05648603978203854,0.9508758530789965,1,0.011653146708451847,0.06364674638781975,0.03493811026959247,9,False,1555,2941,valve_0167_lidar_classes.ply
5,1451,complex,poisson,0.2586165809836206,0.6715655106348335,0.06981790838154585,0.0956768479237765,0.8232968268712002,1,0.019706512796929636,0.16850499891949766,0.08163160634551132,1,False,6042,11937,valve_0167_lidar_classes.ply
